ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B000S5ME38,1.0,what the heck happened i do not know box was sealed tight expiration date was goodbut these were horrible even my son did not like them not crisp at all hardly any cinnamon tastei do not understand this lack of freshness in a new box can anyone explain i really would like my money backbut thats the breaks i guess,honey maid cinnamon graham crackers  ounce,3.0,0.8166666666666667,60.0,6.666666666666667,35.96,60,1,10,9,1,7,1,0,7,60.0,60.0,6.6667,9.0,10.0,9.0,0.7778,7.0,1.0,1.0,0.0,0.0,7.0,0.7778,33,13,31,13,44,13,37,13,0.84,0.35,0.39,0.31,1.23,0.78,33,33,33.0,33.0,0.75,0.75,3.52,4.97,0.92,21.62,0.84,0.77,7.69,1.96,0.27,0.88,0.11,0.08,0.19
B00O2AXUDS,5.0,i continue to purchase this item because it does its job in my dishwasher ive tried to find this item at my local store and was unable to we have calcium build up with our water and this works in the dishwasher so midis hes dont end up with any film or spots im very pleased with the product and the quick delivery,finish hard water booster powder lemon sparkle ,5.97,0.7619047619047619,63.0,21.0,32.91,63,1,6,3,1,1,1,3,5,63.0,63.0,21.0,3.0,6.0,3.0,0.3333,1.0,1.0,1.0,3.0,1.0,5.0,1.6667,33,8,29,8,36,9,31,9,0.86,0.29,0.24,0.2,0.4,0.45,33,33,33.0,33.0,0.92,0.92,3.89,5.5,0.98,64.1,0.94,1.0,10.0,2.24,0.32,0.85,0.23,0.03,0.26
B0132ZPJSC,5.0,i have extremely sensitive skin along with major health issues and this dryer sheet reduced my static cling without giving me any negative reaction my husband has eczema and psoriasis and hes also had no issues with this product weve used this brand for years and are very happy with it,bounce fabric softener dryer sheets free amp gentle ,9.19,0.8235294117647058,51.0,17.0,28.17,51,1,4,3,1,0,0,3,7,51.0,51.0,17.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,2.3333,29,9,26,9,32,9,27,9,0.84,0.33,0.31,0.25,0.25,0.35,29,29,29.0,29.0,0.91,0.91,3.62,5.13,0.97,52.99,0.96,1.0,4.0,1.41,0.15,0.94,0.19,0.07,0.26
B000WHXMYW,5.0,this is my favorite ketchup i hate trying to buy it local because only one store carries it and they are out a lot i was thrilled to find it on amazon ive bought it enough that its probably time to leave a reviewwhy is it my favorite because of the ingredients theres no corn syrup which gives the ketchup a more tomato flavor im not an all organic no sweets person but i am a mom who tries to focus on real foods and yes this ketchup makes me feel a little better about french fry lunches for my kid there is still sugar in the ketchup but the ingredients list is a lot better without extra junk,heinz tomato ketchup  oz value size bottle,4.69,0.7058823529411765,119.0,8.5,-23.94,119,1,20,14,1,5,1,1,15,119.0,119.0,8.5,14.0,20.0,14.0,0.3571,5.0,1.0,1.0,1.0,0.0714,15.0,1.0714,54,19,49,19,70,24,59,24,0.84,0.41,0.35,0.22,0.89,0.67,54,40,40.0,44.0,0.77,0.8,4.56,6.45,0.94,30.21,0.83,0.89,14.22,2.67,0.27,0.74,0.17,0.05,0.22
B000KEIPC6,5.0,my favorite styling agent it doesnt make my hair which is medium to short in length too rigid or give that shiny look like other styling gels it provides just the right amount of hold and smells as though i just came from the salon a little goes a long way highly recommend,american crew forming cream  ounce,13.96,0.8867924528301887,53.0,10.6,51.52,53,1,5,5,1,4,1,2,8,53.0,53.0,10.6,5.0,5.0,5.0,0.8,4.0,1.0,1.0,2.0,0.4,8.0,1.6,33,7,31,7,34,7,32,7,0.94,0.22,0.21,0.1,0.1,0.22,33,33,33.0,33.0,0.97,0.97,4.0,5.66,0.99,180.9,0.97,1.0,10.0,2.24,0.31,1.0,0.22,0.06,0.28
B00WS2ZJWW,3.0,i bought this food for my adult cat with bad teeth it was the only version of what ive been looking for a semi moist food i mixed it in with her regular food and she avoided it after a week of mixing it and her avoiding i went straight wellness it took her several days before she was hungry enough to eat it and then ate the bare minimum about two weeks later she was finally out of it and i switched to meow mix which i dont find to be as good of a food but at least the kibbles are small,wellness core natural dry grain free kitten food turkey whitefish amp chicken  bag,11.39,0.6826923076923077,104.0,11.555555555555555,-0.25,104,1,13,9,1,2,1,3,13,104.0,104.0,11.5556,9.0,13.0,9.0,0.2222,2.0,1.0,1.0,3.0,0.3333,13.0,1.4444,41,11,37,11,58,11,49,11,0.84,0.22,0.27,0.12,0.25,0.35,41,36,36.3,35.9,0.71,0.72,3.81,5.38,0.91,20.64,0.76,0.75,9.0,2.12,0.24,0.72,0.24,0.06,0.31
B00ZCJS70E,2.0,health valley organic no salt added soup potato leek  ounce  pack of  from health valleythis soup as is is very bland and tastes like organic dishwater  adding some salt and pepper is a necessity to make it more edible  it already contains some spices but not nearly enough it also contains a couple of things that i am not too crazy about canola oil and acacia gum i do not like the taste of canola oil and i do not like gums of any kind added to my food  adding everything together this soup could use some improvement  i appreciate the good start with  of sodium but they need a bit more sodium and spices to give the soup some taste  as it is right out of the can i can only give this health valley organic potato leek soup two amazon starsthe nutrition facts and ingredients as listed on the can labelnutrition factsserving size   cup  servings  about calories   fat calories  amount per servingtotal fat   saturated fat   trans fat  cholesterol  sodium  total carbohydrate   dietary fiber   sugars  protein  ingredientsfiltered water organic potatoes organic leeks organic carrots organic celery organic potato flakes organic rice starch organic onions organic expeller pressed canola oil organic cane juice organic acacia gum organic spices natural flavor vitamin a palmitatecerified organic by quality assurance international qaicertified gf  glutenfree gfcoorg  nonbpa lining  made with no genetically engineered ingredientsexchanges   starchships from and sold by amazoncom the hain celestial group incmanufactured for distribution by the hain celestial group inc lake success ny   usa phone  web healthvalleycom single item upc code    ,health valley organic no salt added chili tame tomato  ounce,2.17,0.6115384615384616,,,-209.35,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,69,116,67,190,108,174,106,0.92,0.61,0.56,0.3,2.7,1.16,124,38,43.7,38.6,0.65,0.77,6.36,9.0,0.92,28.02,0.67,0.73,16.13,2.84,0.13,0.72,0.14,0.02,0.16
B00VH57QD6,5.0,i bought this today expecting it to be yet another failed product to treat acne boy was i wrongi bought it around  put it on immediately when i got home its now  and  of my zits are gone the rest have gone from an irritated bright red to a soft pink theyve all shrunkenits amazing i am just puzzled by how so many formulas could go so wrong when this one has gone so righti cannot praise it enough it seems expensive for such a small tube but once you open the cap youll realize that youll get a good long use from it you dont need much and its a very thin formulai should mention though that it does dry your skin as the active ingredient is salicylic acid rather than the soap ingredient in moisturizing ones this isnt a problem for me in fact i need ityou can and should use a scrub in combination i use a biore brand which seems to be the best for my particular problem i bought this today expecting it to be yet another failed product to treat acne boy was i wrongi bought it around  put it on immediately when i got home its now  and  of my zits are gone the rest have gone from an irritated bright red to a soft pink theyve all shrunkenits amazing i am just puzzled by how so many formulas could go so wrong when this one has gone so righti cannot praise it enough it seems expensive for such a small tube but once you open the cap youll realize that youll get a good long use from it you dont need much and its a very thin formulai should mention though that it does dry your skin as the active ingredient is salicylic acid rather than the soap ingredient in moisturizing ones this isnt a problem for me in fact i need ityou can and should use a scrub in combination i use a biore brand which seems to be the best for my particular problem i bought this today expecting it to be yet another failed product to treat acne boy was i wrongi bought it around  put it on immediately when i got home its now  and  of my zits are gone the rest have gone from an irritated bright red to a soft pink theyve all shrunkenits amazing i am just puzzled by how so many formulas could go so wrong when this one has gone so righti cannot praise it enough it seems expensive for such a small tube but once you open the cap youll realize that youll get a good long use from it you dont need much and its a very thin formulai should mention though that it does dry your skin as the active ingredient is salicylic acid rather than the soap ingredient in moisturizing ones this isnt a problem for me in fact i need ityou can and should use a scrub in combination i use a biore brand which seems to be the best for my particular problem,basis so refreshing facial cleansing cloths  ct,4.27,0.23255813953488372,,,-426.89,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,25,69,24,315,81,261,78,0.83,0.3,0.32,0.08,0.54,0.52,79,37,37.6,40.2,0.25,0.83,3.15,4.45,0.76,10.39,0.26,0.24,5.38,1.64,0.08,0.27,0.07,0.01,0.08
B000S5TIPK,4.0,im not sure if my bottle of this fabric softener is defective somehow got mixed with another scent or what it smells exactly like apple pie with a very light hint of lavender its not a bad scent by any means but not at all what i was expecting made my towels very soft and light and made me hungry,mrs meyers clean day fabric softener lavender  fl oz,7.86,0.8,60.0,12.0,35.96,60,1,7,5,1,4,1,2,5,60.0,60.0,12.0,5.0,7.0,5.0,0.8,4.0,1.0,1.0,2.0,0.4,5.0,1.0,28,13,25,12,35,14,29,13,0.83,0.45,0.46,0.0,0.0,0.0,28,28,28.0,28.0,0.8,0.8,3.35,4.73,0.94,24.6,0.86,0.8,3.2,1.26,0.14,0.92,0.28,0.07,0.34
B00UJIXP0A,4.0,these salted caramel peanuts are sweet and salty perfect for those times when ya need a little of both they are more on the sweeter side but they taste great i like them for a special snack it is a small can but i would eat a few at a time as to not get to much junk at one time if you think there is to much coating on the nuts you can rub some of it off but i didnt have that problem ,planters flavored peanuts salted caramel  ounce canister,2.94,0.7294117647058823,85.0,8.5,27.5,85,1,11,10,1,4,1,1,12,85.0,85.0,8.5,10.0,11.0,10.0,0.4,4.0,1.0,1.0,1.0,0.1,12.0,1.2,32,12,28,12,41,13,34,13,0.83,0.38,0.38,0.25,0.5,0.5,32,32,32.0,32.0,0.78,0.78,3.53,5.0,0.93,24.17,0.82,1.0,8.0,2.0,0.24,0.88,0.24,0.0,0.24
B00Z9ZVPD2,5.0,i absolutely love these writing this review reminds me that i want to order more of them these are seriously the best granola bars i have ever had the spice that the chili adds to the flavor is just enough to offset the sweetness of the chocolate my husband even liked them and he does not like spicy stuff so dont worry about it being too spicy it isnt hot in the way hot sauce is the chili gives the chocolate a different flavor is all if you havent tried these i would get a box and give em a go,nature valley sweet and spicy chili granola bars dark chocolate  oz,3.2,0.7128712871287128,101.0,5.9411764705882355,2.8,101,1,20,17,1,12,1,2,13,101.0,101.0,5.9412,17.0,20.0,17.0,0.7059,12.0,1.0,1.0,2.0,0.1176,13.0,0.7647,47,14,40,14,62,18,50,18,0.81,0.36,0.3,0.21,0.64,0.57,47,40,39.8,38.5,0.76,0.8,4.22,5.97,0.93,26.71,0.8,0.93,12.07,2.46,0.26,0.78,0.16,0.08,0.24
B00WS2O9QE,5.0,i buy the plain unflavored raw protein and i love it i dont buy it for its taste i buy it because i have read the label and see what goes into it  i buy it because it makes me feel much more energetic and full of life  i have the health and the energy to get the things done that i need to i make a protein shake for breakfast and lunch i mix in some acacia juice and some coconut milk and frozen mixed berries instead of ice i use frozen fruit  i put in enough berries to make it taste good,garden of life organic meal replacement  raw organic fit vegan nutritional shake for weight loss coffee     powder,29.99,0.5865384615384616,104.0,8.666666666666666,-0.25,104,1,17,12,1,8,1,5,14,104.0,104.0,8.6667,12.0,17.0,12.0,0.6667,8.0,1.0,1.0,5.0,0.4167,14.0,1.1667,45,17,41,17,66,20,61,20,0.92,0.33,0.38,0.0,0.0,0.0,45,35,35.8,36.9,0.68,0.7,3.92,5.54,0.91,19.9,0.67,0.7,9.8,2.21,0.23,0.71,0.18,0.0,0.18
B00VJGANTC,4.0,my husband who has to drink decaf coffee now is not impressed he was used to the eight oclock coffee we had back in texas and it was a bolder taste this was too mild for him and if i tried to make it stronger it became bitter will just keep looking for the coffee for him,eight oclock whole bean coffee the original decaf  ounce,11.59,0.7719298245614035,57.0,6.333333333333333,47.46,57,1,12,9,1,6,1,0,6,57.0,57.0,6.3333,9.0,12.0,9.0,0.6667,6.0,1.0,1.0,0.0,0.0,6.0,0.6667,26,7,21,7,32,7,23,7,0.72,0.3,0.27,0.0,0.0,0.0,26,26,26.0,26.0,0.81,0.81,3.25,4.6,0.94,25.12,0.91,1.0,7.0,1.87,0.3,0.75,0.26,0.09,0.35
B0014CZUZ8,1.0,this is an incredibly deceitful marketing ploy to sell a lot of over priced peanuts  as other reviewers state this product is over  peanuts  although they are lightly salted which is nice you would be better off with a generic low salt mixed nut product from your local store for a fraction of the price,planters nutrition cashews almonds macadanias  oz,5.98,0.8363636363636363,55.0,9.166666666666666,32.57,55,1,7,6,1,5,1,0,8,55.0,55.0,9.1667,6.0,7.0,6.0,0.8333,5.0,1.0,1.0,0.0,0.0,8.0,1.3333,25,11,23,10,33,13,27,12,0.82,0.44,0.44,0.25,0.25,0.35,25,25,25.0,25.0,0.76,0.76,3.08,4.35,0.92,19.12,0.85,1.0,4.0,1.41,0.15,0.83,0.33,0.07,0.41
B00104IZ48,5.0,i have a best friend who is a grannynanny for her daughters family whos husband is currently serving in our military  they are a family of five and i just wanted to help with them with some shelf stable pantry and other items these arrived quickly and in good condition  i really appreciate that amazon helps me to help them,pacific foods organic creamy tomato soup light sodium ,3.89,0.7833333333333333,60.0,7.5,19.04,60,1,10,8,1,5,1,1,7,60.0,60.0,7.5,8.0,10.0,8.0,0.625,5.0,1.0,1.0,1.0,0.125,7.0,0.875,28,6,26,6,35,6,31,6,0.89,0.19,0.21,0.12,0.12,0.25,28,28,28.0,28.0,0.8,0.8,3.35,4.73,0.94,24.6,0.84,0.75,4.5,1.5,0.19,0.86,0.16,0.13,0.29
B000YHXX8K,4.0,love the way these are packaged we go through tons of batteries in this houseand these are perfect to store in the kitchen drawer for the kids to get to them easily and without making a mess like they usually do with the blister packs once they open them up they fall all over the drawers these are in cardboard and you just take out what you need at a timethey last longer in the high energy items like their wii remotes and cameras than any others we have usedhave always been reliable batteries and never have had any issues with them at allwe have tried the cheaper ones before and i find i have to buy them way more oftenso in the end not such a bargain after allnow i just wait for a good sale on energizers to use in everything around the housecan not go wrong with these,energizer max d alkaline batteries ,6.64,0.6556291390728477,151.0,12.583333333333334,-56.42,151,1,20,12,1,7,1,2,15,151.0,151.0,12.5833,12.0,20.0,12.0,0.5833,7.0,1.0,1.0,2.0,0.1667,15.0,1.25,67,21,57,21,82,23,64,23,0.78,0.36,0.31,0.0,0.0,0.0,67,45,43.8,43.6,0.82,0.9,5.23,7.4,0.95,41.75,0.89,0.94,15.06,2.74,0.25,0.91,0.17,0.03,0.2
B00KZ25EH2,5.0,love this spray gel  it has a nice scent holds hair well  is reasonably priced its hard to find a hair gel in a spray bottle there are not a lot of brands that offer it there are hair sprays  there are hair gels that you squeeze from the bottle or tube but there are not alot of options out there for a true spray gel  i love this one because it smells good works well  is very reasonably priced  stars,garnier fructis style curl shape defining spray gel curly hair  fl oz,3.42,0.6296296296296297,81.0,5.785714285714286,23.1,81,1,15,14,1,9,1,1,10,81.0,81.0,5.7857,14.0,15.0,14.0,0.6429,9.0,1.0,1.0,1.0,0.0714,10.0,0.7143,30,7,25,6,50,14,37,12,0.74,0.32,0.23,0.11,0.11,0.24,30,30,30.0,30.0,0.6,0.6,3.0,4.24,0.87,13.01,0.68,0.78,5.44,1.65,0.19,0.63,0.14,0.05,0.19
B0014CWPHY,1.0,i have been stocking up on spam classic through amazons subscription program i thought id put a little lowsodium in the lineup sooooo i checked it out look at the ingredientspork with ham mechanically separated chicken water salt modified potato starch sugar sodium phosphates potassium chloride sodium ascorbate sodium nitriteaccording to hormel only ham and pork shoulder meat along with the essential preservatives go into spamthe exception being in those specialty spams enhanced with bacon cheese etcin case you dont know what mechanically separated chicken is i aver that you do not want to learn it makes pink slime look quite appealingi do know that if hormel is adding this chicken slime to spam i am through enjoying the glories of their most famous product i trust that this is just an error on the amazon sitehormel kindly clarify thisif you want to learn more about spam than you ever wanted or needed to know check out my blog at paul ruffin,spam  less sodium  oz,2.64,0.7160493827160493,162.0,11.571428571428571,-84.5,162,1,24,14,1,13,1,2,23,162.0,162.0,11.5714,14.0,24.0,14.0,0.9286,13.0,1.0,1.0,2.0,0.1429,23.0,1.6429,85,48,75,46,116,60,100,58,0.86,0.58,0.56,0.31,3.12,1.25,85,45,42.8,40.5,0.73,0.84,5.58,7.89,0.93,31.56,0.75,0.78,19.53,3.12,0.25,0.77,0.15,0.04,0.19
B00UL9V3B0,3.0,i hadnt tried almond butter and decided to include some in my pantry box  i believe i will be sticking to good old fashioned peanut butteri like almonds but i am not a fan of this  it tastes too much like almonds  it is thicker than peanut butter  it is dryer than peanut butter  it isnt as sweet as peanut butter,jif almond butter creamy  ounce,7.3,0.7049180327868853,61.0,7.625,26.48,61,1,9,8,1,2,1,1,8,61.0,61.0,7.625,8.0,9.0,8.0,0.25,2.0,1.0,1.0,1.0,0.125,8.0,1.0,27,8,23,8,40,16,33,16,0.82,0.48,0.3,0.2,0.4,0.45,27,27,27.0,27.0,0.68,0.68,3.02,4.27,0.89,15.04,0.7,1.0,10.0,2.24,0.3,0.47,0.18,0.0,0.18
B00IOW7NGK,2.0,i have a horrible allergy to fragrances of all kinds which is one of the reasons i purchased this product however upon opening the box a smell similar to furniture polish came out and immediately triggered an allergy attack i verified that the box said unscented so i know i didnt purchase the wrong one so if you suffer from chemical sensitivities andor fragrance allergies beware,swiffer  dusters starter kit unscented scent  count packaging may vary,4.69,0.7878787878787878,66.0,8.25,-3.98,66,1,10,8,1,6,1,1,11,66.0,66.0,8.25,8.0,10.0,8.0,0.75,6.0,1.0,1.0,1.0,0.125,11.0,1.375,34,12,29,12,44,15,38,15,0.86,0.39,0.35,0.42,2.08,1.02,34,34,34.0,34.0,0.77,0.77,3.62,5.13,0.93,24.12,0.76,1.0,12.0,2.45,0.32,0.75,0.21,0.03,0.24
B00VK7P3A4,5.0,i just made it through one whole year including winter with this on my kitchen sink i put it on every time i wash dishes my hands are in much better shape not dry and cracking my cats dont care about the smell meaning they dont go crazy licking my hands after i put on eucerin thats a real plus when im trying to type i do believe the secret is to use it every time you soap your hands to seal in the moisture,cetaphil daily advance lotion with shea butter  fluid ounce,10.79,0.7411764705882353,85.0,14.166666666666666,19.04,85,1,12,6,1,5,1,0,14,85.0,85.0,14.1667,6.0,12.0,6.0,0.8333,5.0,1.0,1.0,0.0,0.0,14.0,2.3333,43,12,41,12,53,13,50,13,0.94,0.26,0.28,0.29,1.47,0.86,43,41,41.1,41.0,0.81,0.82,4.18,5.91,0.95,32.74,0.82,0.88,13.24,2.57,0.3,0.76,0.14,0.02,0.16
B018JQKIAI,2.0,tried this for the first time last week the absorbancy isnt as good as other brands and it leaks the super size still overflowed and there was considerable leakage even after it being in for about an hour i switched back to my usual brand and had no issue would not recommend this one,u by kotex click compact tampons regularsuper absorbency unscented  count,6.97,0.8518518518518519,54.0,13.5,42.05,54,1,4,4,1,1,1,2,10,54.0,54.0,13.5,4.0,4.0,4.0,0.25,1.0,1.0,1.0,2.0,0.5,10.0,2.5,29,7,25,7,31,8,26,8,0.84,0.31,0.24,0.4,0.8,0.63,29,29,29.0,29.0,0.94,0.94,3.68,5.21,0.98,76.79,0.96,1.0,5.0,1.58,0.19,0.92,0.23,0.12,0.35
B000WM2WWK,2.0,i bought this to fill in on an amazon pantry order  it was a most bought item so i thought i would try it  i like cooking with artichokes and the price was right  i tasted one out of the can and some of the outer leaves were still spiky on the endsso i had to check each  one and most of them had to have some of the petals taken off  the remaining pieces were good but it sure was a lot of work for canned artichokes  i think in the future i will spend more and save prep work time,native forest artichoke hearts quartered  oz,3.48,0.6372549019607843,102.0,8.5,1.79,102,1,16,12,1,2,1,1,9,102.0,102.0,8.5,12.0,16.0,12.0,0.1667,2.0,1.0,1.0,1.0,0.0833,9.0,0.75,41,11,39,11,57,12,48,12,0.84,0.25,0.27,0.14,0.29,0.38,41,36,36.3,35.9,0.72,0.72,3.84,5.43,0.92,21.55,0.81,0.93,12.07,2.46,0.27,0.74,0.17,0.06,0.23
B00V1PBSLI,3.0,after learning how to make it by reading reviews i discovered that the directions were different on each cup i ordered two cups and they were separate  okso now i figured out how to make this  i make it  no problems no mess no boiling over pretty uneventful in my microwaveso its done cooking  i stir it up some more and eat  ehits ok  i am sooo happy that i had a coupon for these so i didnt even pay a full  for each cup  i wanted to try them and now i have  honestly it didnt thrill me  its not horrible tasting but its not so good that i would want these on hand ill stick to frozen foods that i can microwave easily  those taste much better and easier to make in my opinionbesides its loaded with sodium and preservativesnot really healthy,rice a roni cups cheddar broccoli  ounce,1.09,0.6736111111111112,144.0,12.0,-57.77,144,1,21,12,1,7,1,4,15,144.0,144.0,12.0,12.0,21.0,12.0,0.5833,7.0,1.0,1.0,4.0,0.3333,15.0,1.25,65,21,54,21,90,22,69,22,0.77,0.32,0.32,0.28,1.96,0.99,65,38,39.2,38.0,0.72,0.76,4.84,6.85,0.93,27.02,0.78,0.8,16.0,2.83,0.29,0.73,0.16,0.09,0.25
B013SXWOSQ,4.0,we used this product temporarily when i was trying to decide on continuing to breastfeed exclusively or do some supplementation our baby was a couple months old and he did well with it no belly gas or big time spit up we did end up nursing for a while longer so we never finished the tub but overall i recommend trying this product,gerber good start gentle for supplementing powder infant formula  ounce,32.09,0.8095238095238095,63.0,9.0,24.45,63,1,12,7,1,4,1,2,5,63.0,63.0,9.0,7.0,12.0,7.0,0.5714,4.0,1.0,1.0,2.0,0.2857,5.0,0.7143,32,9,26,6,38,9,31,6,0.82,0.19,0.28,0.15,0.31,0.39,32,32,32.0,32.0,0.84,0.84,3.67,5.19,0.95,33.44,0.84,0.77,7.69,1.96,0.32,0.91,0.16,0.06,0.23
B00UB6OSAQ,5.0,ive just recently started using tresemme  having just moved from extremely arid ut to extremely humid sc i was worried that this moisture rich shampoo would make my hair look oily especially since i tended toward oily hair prior to moving to the high desert  however thats not the case  my hair looks healthy  smooth  i do think the shampoo  conditioner helps with the friz i tend to get on humid southern summer days,tresemmeacute moisturizing shampoo moisture rich for dry hair  oz,3.98,0.7702702702702703,74.0,8.222222222222221,4.83,74,1,13,9,1,8,1,0,14,74.0,74.0,8.2222,9.0,13.0,9.0,0.8889,8.0,1.0,1.0,0.0,0.0,14.0,1.5556,43,16,39,16,56,19,52,19,0.93,0.37,0.37,0.07,0.07,0.18,43,39,39.4,38.3,0.77,0.78,4.06,5.75,0.93,26.64,0.75,0.8,9.6,2.19,0.23,0.7,0.13,0.12,0.25
B000RAFMPG,5.0,oolong tea contains polyphenol which suppresses the absorption of fat and promotes breaking down the fat  because of the function the drink is welcomed for a slimming diet keeping cold this unsweetened drink is very refreshing on a very hot day to quench your thirst  it is also delicious to drink with room temperature to quench thirsts on any weather,teas tea unsweetened pure green tea  oz,1.59,0.75,60.0,12.0,19.04,60,1,11,5,1,4,1,1,9,60.0,60.0,12.0,5.0,11.0,5.0,0.8,4.0,1.0,1.0,1.0,0.2,9.0,1.8,30,13,28,13,38,16,34,16,0.89,0.47,0.43,0.4,1.6,0.89,30,30,30.0,30.0,0.79,0.79,3.44,4.87,0.94,24.31,0.82,0.9,8.1,2.01,0.26,0.86,0.21,0.06,0.26
B00I9ILA6I,5.0,great dishwashing soap cuts grease really well and the smell is also nicei also like all method products i feel they are safer my mom actually has lots of skin allergies and soaps in particular irritate her skin this soap doesnt irritate her skin and for this reason alone i keep in at my house,method dish soap refill clementine  ounce,4.99,0.7818181818181819,inf,9.166666666666666,32.57,55,1,7,6,0,6,0,1,5,55.0,0.0,9.1667,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.8333,29,8,25,7,37,11,31,10,0.84,0.32,0.28,0.4,0.8,0.63,29,29,29.0,29.0,0.78,0.78,3.37,4.77,0.93,23.24,0.81,1.0,5.0,1.58,0.16,0.82,0.16,0.13,0.29
B00MHTCKUK,3.0,i bought a keurig for my office and i bought these cups because i like cappucino theres something oddly addictive about these cappucinos and i fully expected theyd taste like instant coffee what weirds me out is the plastickyskin that forms at the top of the drink no matter how many times i pick it out a new one formstheres very little caffeine in this i drank  cups last night did i mention theyd oddly addictive but had no problems falling asleepi probably wouldnt buy these cups again the actual keurig brand cups are much better quality but if youre looking for fairly tasty cheap cups for your keurig here you go,grove square cappuccino variety pack  single serve cups,25.97,0.7410714285714286,112.0,11.2,-25.29,112,1,11,10,1,5,1,3,13,112.0,112.0,11.2,10.0,11.0,10.0,0.5,5.0,1.0,1.0,3.0,0.3,13.0,1.3,56,16,49,16,75,21,66,21,0.88,0.32,0.29,0.14,0.29,0.38,56,38,39.8,42.0,0.75,0.76,4.57,6.47,0.93,27.71,0.74,0.79,8.64,2.08,0.17,0.76,0.2,0.05,0.24
B00YR999UW,5.0,i like both the feel of this body wash on my skin as well as the minty scent which is quite uplifting  it is also surprisingly moisturizing  it lathers up nicely so try a smaller amount than you would usually use to start with  i have sensitive skin and dont care for heavy or artificial fragrances so the alba botanica body wash works well for me,alba botanica very emollient sparkling mint bath amp shower gel  oz,7.29,0.8181818181818182,66.0,11.0,21.41,66,1,7,6,1,5,1,2,7,66.0,66.0,11.0,6.0,7.0,6.0,0.8333,5.0,1.0,1.0,2.0,0.3333,7.0,1.1667,35,13,28,13,42,13,33,13,0.79,0.39,0.37,0.33,0.67,0.58,35,35,35.0,35.0,0.83,0.83,3.82,5.4,0.95,33.28,0.85,1.0,6.0,1.73,0.18,0.76,0.15,0.12,0.27
B00J2L9YIM,5.0,the flavor is terrific but i dont use this straight i mix it in  with steel cut slow cooking oats from another company and at the very end of the cooking process  min i mix this in i also add peach nectar to boost the flavor even more,quaker instant oatmeal peaches amp cream breakfast cereal  packets,2.5,0.7708333333333334,48.0,48.0,48.14,48,1,5,1,1,0,0,1,7,48.0,48.0,48.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,7.0,26,11,23,11,31,12,28,12,0.9,0.43,0.42,0.4,0.8,0.63,26,26,26.0,26.0,0.84,0.84,3.3,4.67,0.95,29.12,0.82,1.0,5.0,1.58,0.18,0.88,0.18,0.04,0.21
B0014D5L2O,5.0,i love these raisinsi like to have this for when im craving sugar and dont want candytheyre so sweet i prefer these golden ones depends on what grape you wantthis is a nice snack for children tooi like dried mangos but i cant find them here dried cranberries are nice too,sunmaid golden raisins  oz,3.89,0.8627450980392157,51.0,5.1,53.55,51,1,11,10,1,5,1,1,8,51.0,51.0,5.1,10.0,11.0,10.0,0.5,5.0,1.0,1.0,1.0,0.1,8.0,0.8,29,15,25,15,34,15,29,15,0.85,0.52,0.52,0.3,0.9,0.67,29,29,29.0,29.0,0.85,0.85,3.52,4.97,0.95,33.95,0.86,0.9,8.1,2.01,0.31,1.0,0.17,0.0,0.17
